month,ii,jj,lat,lon,eddy_count_cyclonic,eddy_count_anticyclonic,eddy_count_total
2010-03,6,19,19.625,-93.125,0,3,3
2010-03,6,54,19.625,-84.375,1,0,1
2010-03,6,55,19.625,-84.125,3,0,3
2010-03,6,56,19.625,-83.875,2,0,2
2010-03,6,57,19.625,-83.625,4,0,4
2010-03,6,58,19.625,-83.375,1,0,1
2010-03,7,14,19.875,-94.375,1,0,1
2010-03,7,19,19.875,-93.125,0,5,5
2010-03,7,55,19.875,-84.125,0,1,1
2010-03,7,57,19.875,-83.625,2,0,2
2010-03,7,71,19.875,-80.125,0,1,1
2010-03,8,18,20.125,-93.375,0,1,1
2010-03,8,19,20.125,-93.125,0,5,5
2010-03,9,18,20.375,-93.375,0,2,2
2010-03,9,19,20.375,-93.125,0,2,2
2010-03,9,68,20.375,-80.875,0,3,3
2010-03,12,13,21.125,-94.625,5,0,5
2010-03,12,14,21.125,-94.375,11,0,11
2010-03,13,12,21.375,-94.875,3,0,3
2010-03,13,13,21.375,-94.625,3,0,3
2010-03,13,14,21.375,-94.375,3,0,3
2010-03,15,14,21.875,-94.375,1,0,1
2010-03,18,6,22.625,-96.375,0,1,1
2010-03,21,8,23.375,-95.875,0,3,3
2010-03,21,9,23.375,-95.625,0,6,6
2010-03,21,26,23.375,-91.375,1,0,1
2010-03,21,27,23.375,-91.125,2,0,2
2010-03,21,28,23.375,-90.875,4,0,4
2010-03,21,29,23.375,-90.625,2,0,2
2010-03,22,8,23.625,-95.875,0,8,8
2010-03,22,10,23.625,-95.375,0,4,4
2010-03,22,11,23.625,-95.125,0,6,6
2010-03,22,12,23.625,-94.875,0,3,3
2010-03,22,26,23.625,-91.375,5,0,5
2010-03,22,54,23.625,-84.375,4,0,4
2010-03,22,55,23.625,-84.125,27,0,27
2010-03,23,14,23.875,-94.375,0,1,1
2010-03,23,24,23.875,-91.875,4,0,4
2010-03,23,25,23.875,-91.625,5,0,5
2010-03,23,26,23.875,-91.375,4,0,4
2010-03,23,64,23.875,-81.875,0,16,16
2010-03,23,65,23.875,-81.625,0,7,7
2010-03,24,23,24.125,-92.125,4,0,4
2010-03,24,28,24.125,-90.875,0,1,1
2010-03,24,66,24.125,-81.375,0,3,3
2010-03,25,28,24.375,-90.875,0,1,1
2010-03,25,65,24.375,-81.625,0,5,5
2010-03,27,19,24.875,-93.125,0,1,1
2010-03,28,19,25.125,-93.125,0,1,1
2010-03,28,20,25.125,-92.875,0,7,7
2010-03,28,21,25.125,-92.625,0,3,3
2010-03,29,8,25.375,-95.875,7,0,7
2010-03,29,9,25.375,-95.625,10,0,10
2010-03,29,15,25.375,-94.125,3,0,3
2010-03,29,21,25.375,-92.625,0,4,4
2010-03,29,47,25.375,-86.125,0,10,10
2010-03,29,48,25.375,-85.875,0,4,4
2010-03,30,15,25.625,-94.125,4,0,4
2010-03,30,47,25.625,-86.125,0,17,17
2010-03,31,15,25.875,-94.125,7,0,7
2010-03,31,38,25.875,-88.375,5,0,5
2010-03,32,16,26.125,-93.875,12,0,12
2010-03,32,17,26.125,-93.625,2,0,2
2010-03,32,28,26.125,-90.875,1,0,1
2010-03,32,29,26.125,-90.625,10,0,10
2010-03,32,36,26.125,-88.875,2,0,2
2010-03,32,37,26.125,-88.625,2,0,2
2010-03,32,38,26.125,-88.375,12,0,12
2010-03,32,39,26.125,-88.125,9,0,9
2010-03,33,16,26.375,-93.875,3,0,3
2010-03,33,28,26.375,-90.875,2,0,2
2010-03,33,29,26.375,-90.625,6,0,6
2010-03,33,37,26.375,-88.625,1,0,1
2010-03,34,9,26.625,-95.625,0,5,5
2010-03,34,26,26.625,-91.375,6,0,6
2010-03,34,27,26.625,-91.125,2,0,2
2010-03,35,9,26.875,-95.625,0,18,18
2010-03,35,10,26.875,-95.375,0,1,1
2010-03,35,11,26.875,-95.125,0,4,4
2010-03,36,11,27.125,-95.125,0,2,2
2010-03,37,48,27.375,-85.875,3,0,3
2010-03,37,49,27.375,-85.625,5,0,5
2010-03,38,48,27.625,-85.875,7,0,7
2010-03,40,32,28.125,-89.875,0,3,3
2010-03,40,33,28.125,-89.625,0,7,7
2010-03,40,34,28.125,-89.375,0,3,3
2010-03,41,33,28.375,-89.625,0,1,1
2010-04,1,44,18.375,-86.875,5,0,5
2010-04,1,67,18.375,-81.125,1,0,1
2010-04,2,45,18.625,-86.625,3,0,3
2010-04,2,46,18.625,-86.375,6,0,6
2010-04,2,47,18.625,-86.125,5,0,5
2010-04,2,48,18.625,-85.875,2,0,2
2010-04,2,63,18.625,-82.125,1,0,1
2010-04,2,64,18.625,-81.875,7,0,7
2010-04,2,65,18.625,-81.625,3,0,3
2010-04,2,66,18.625,-81.375,4,0,4
2010-04,3,51,18.875,-85.125,1,0,1
2010-04,3,62,18.875,-82.375,3,0,3
2010-04,3,63,18.875,-82.125,9,0,9
2010-04,4,49,19.125,-85.625,3,0,3
2010-04,4,50,19.125,-85.375,5,0,5
2010-04,6,66,19.625,-81.375,0,8,8
2010-04,6,67,19.625,-81.125,0,9,9
2010-04,7,66,19.875,-81.375,0,5,5
2010-04,8,67,20.125,-81.125,0,1,1
2010-04,8,68,20.125,-80.875,0,5,5
2010-04,9,17,20.375,-93.625,0,12,12
2010-04,9,18,20.375,-93.375,0,2,2
2010-04,9,68,20.375,-80.875,0,1,1
2010-04,10,16,20.625,-93.875,0,3,3
2010-04,10,17,20.625,-93.625,0,2,2
2010-04,10,18,20.625,-93.375,0,1,1
2010-04,11,16,20.875,-93.875,0,2,2
2010-04,11,17,20.875,-93.625,0,7,7
2010-04,12,17,21.125,-93.625,0,1,1
2010-04,13,11,21.375,-95.125,5,0,5
2010-04,13,12,21.375,-94.875,7,0,7
2010-04,14,10,21.625,-95.375,4,0,4
2010-04,14,11,21.625,-95.125,7,0,7
2010-04,16,10,22.125,-95.375,3,0,3
2010-04,16,11,22.125,-95.125,2,0,2
2010-04,17,11,22.375,-95.125,2,0,2
2010-04,20,21,23.125,-92.625,0,10,10
2010-04,20,22,23.125,-92.375,0,14,14
2010-04,20,23,23.125,-92.125,0,2,2
2010-04,22,7,23.625,-96.125,0,1,1
2010-04,22,8,23.625,-95.875,0,2,2
2010-04,22,55,23.625,-84.125,22,0,22
2010-04,22,56,23.625,-83.875,5,0,5
2010-04,22,57,23.625,-83.625,3,0,3
2010-04,23,7,23.875,-96.125,0,13,13
2010-04,24,7,24.125,-96.125,0,10,10
2010-04,24,8,24.125,-95.875,0,1,1
2010-04,24,22,24.125,-92.375,2,0,2
2010-04,24,23,24.125,-92.125,3,0,3
2010-04,24,66,24.125,-81.375,0,3,3
2010-04,24,67,24.125,-81.125,0,1,1
2010-04,25,8,24.375,-95.875,0,3,3
2010-04,28,15,25.125,-94.125,8,0,8
2010-04,28,21,25.125,-92.625,0,8,8
2010-04,28,22,25.125,-92.375,0,20,20
2010-04,29,15,25.375,-94.125,3,0,3
2010-04,29,21,25.375,-92.625,0,2,2
2010-04,29,46,25.375,-86.375,0,5,5
2010-04,29,47,25.375,-86.125,0,11,11
2010-04,30,45,25.625,-86.625,0,5,5
2010-04,30,46,25.625,-86.375,0,3,3
2010-04,30,47,25.625,-86.125,0,3,3
2010-04,31,34,25.875,-89.375,7,0,7
2010-04,31,35,25.875,-89.125,4,0,4
2010-04,31,44,25.875,-86.875,0,3,3
2010-04,32,7,26.125,-96.125,7,0,7
2010-04,32,17,26.125,-93.625,3,0,3
2010-04,32,34,26.125,-89.375,7,0,7
2010-04,32,35,26.125,-89.125,4,0,4
2010-04,32,36,26.125,-88.875,2,0,2
2010-04,33,7,26.375,-96.125,14,0,14
2010-04,33,16,26.375,-93.875,2,0,2
2010-04,33,17,26.375,-93.625,13,0,13
2010-04,33,36,26.375,-88.875,3,0,3
2010-04,33,37,26.375,-88.625,3,0,3
2010-04,34,11,26.625,-95.125,0,12,12
2010-04,34,25,26.625,-91.625,5,0,5
2010-04,34,26,26.625,-91.375,12,0,12
2010-04,34,51,26.625,-85.125,1,0,1
2010-04,35,11,26.875,-95.125,0,18,18
2010-04,35,51,26.875,-85.125,2,0,2
2010-04,36,51,27.125,-85.125,5,0,5
2010-04,37,49,27.375,-85.625,4,0,4
2010-04,37,50,27.375,-85.375,5,0,5
2010-04,37,51,27.375,-85.125,3,0,3
2010-04,38,33,27.625,-89.625,0,2,2
2010-04,38,34,27.625,-89.375,0,1,1
2010-04,38,49,27.625,-85.625,1,0,1
2010-04,38,50,27.625,-85.375,7,0,7
2010-04,38,51,27.625,-85.125,2,0,2
2010-04,39,33,27.875,-89.625,0,9,9
2010-04,39,34,27.875,-89.375,0,8,8
2010-04,39,35,27.875,-89.125,0,4,4
2010-04,40,34,28.125,-89.375,0,5,5
2010-05,0,47,18.125,-86.125,0,5,5
2010-05,0,48,18.125,-85.875,0,3,3
2010-05,0,49,18.125,-85.625,0,4,4
2010-05,0,50,18.125,-85.375,0,4,4
2010-05,0,51,18.125,-85.125,0,3,3
2010-05,1,47,18.375,-86.125,0,2,2
2010-05,1,48,18.375,-85.875,0,3,3
2010-05,1,68,18.375,-80.875,0,1,1
2010-05,2,46,18.625,-86.375,0,3,3
2010-05,2,47,18.625,-86.125,0,2,2
2010-05,3,62,18.875,-82.375,3,0,3
2010-05,3,63,18.875,-82.125,1,0,1
2010-05,4,59,19.125,-83.125,3,0,3
2010-05,4,65,19.125,-81.625,0,3,3
2010-05,5,65,19.375,-81.625,0,1,1
2010-05,6,14,19.625,-94.375,0,6,6
2010-05,6,15,19.625,-94.125,0,1,1
2010-05,6,65,19.625,-81.625,0,3,3
2010-05,6,66,19.625,-81.375,0,1,1
2010-05,7,14,19.875,-94.375,0,3,3
2010-05,7,15,19.875,-94.125,0,19,19
2010-05,11,17,20.875,-93.625,0,1,1
2010-05,12,7,21.125,-96.125,1,0,1
2010-05,12,8,21.125,-95.875,1,0,1
2010-05,14,18,21.625,-93.375,0,3,3
2010-05,15,7,21.875,-96.125,5,0,5
2010-05,15,8,21.875,-95.875,8,0,8
2010-05,15,9,21.875,-95.625,8,0,8
2010-05,15,10,21.875,-95.375,3,0,3
2010-05,15,15,21.875,-94.125,0,1,1
2010-05,15,16,21.875,-93.875,0,4,4
2010-05,16,10,22.125,-95.375,1,0,1
2010-05,16,15,22.125,-94.125,0,3,3
2010-05,16,17,22.125,-93.625,0,3,3
2010-05,20,21,23.125,-92.625,0,5,5
2010-05,22,15,23.625,-94.125,0,2,2
2010-05,22,57,23.625,-83.625,3,0,3
2010-05,22,58,23.625,-83.375,1,0,1
2010-05,23,14,23.875,-94.375,0,1,1
2010-05,23,15,23.875,-94.125,0,3,3
2010-05,23,49,23.875,-85.625,2,0,2
2010-05,23,54,23.875,-84.375,0,1,1
2010-05,23,55,23.875,-84.125,0,4,4
2010-05,23,56,23.875,-83.875,0,5,5
2010-05,23,57,23.875,-83.625,0,11,11
2010-05,23,63,23.875,-82.125,1,0,1
2010-05,23,64,23.875,-81.875,4,0,4
2010-05,23,65,23.875,-81.625,3,0,3
2010-05,24,13,24.125,-94.625,0,1,1
2010-05,24,14,24.125,-94.375,0,4,4
2010-05,24,26,24.125,-91.375,4,0,4
2010-05,24,50,24.125,-85.375,2,0,2
2010-05,24,65,24.125,-81.625,2,0,2
2010-05,25,8,24.375,-95.875,0,2,2
2010-05,25,13,24.375,-94.625,0,1,1
2010-05,25,27,24.375,-91.125,2,0,2
2010-05,25,50,24.375,-85.375,2,0,2
2010-05,26,9,24.625,-95.625,0,2,2
2010-05,26,10,24.625,-95.375,0,3,3
2010-05,26,11,24.625,-95.125,0,5,5
2010-05,26,12,24.625,-94.875,0,5,5
2010-05,26,13,24.625,-94.625,0,2,2
2010-05,26,50,24.625,-85.375,6,0,6
2010-05,27,50,24.875,-85.375,5,0,5
2010-05,27,51,24.875,-85.125,1,0,1
2010-05,28,22,25.125,-92.375,0,7,7
2010-05,28,51,25.125,-85.125,3,0,3
2010-05,29,22,25.375,-92.375,0,9,9
2010-05,29,51,25.375,-85.125,1,0,1
2010-05,30,23,25.625,-92.125,0,13,13
2010-05,30,24,25.625,-91.875,0,2,2
2010-05,30,51,25.625,-85.125,3,0,3
2010-05,31,16,25.875,-93.875,4,0,4
2010-05,31,17,25.875,-93.625,2,0,2
2010-05,31,31,25.875,-90.125,1,0,1
2010-05,31,32,25.875,-89.875,2,0,2
2010-05,31,33,25.875,-89.625,1,0,1
2010-05,31,34,25.875,-89.375,1,0,1
2010-05,31,44,25.875,-86.875,0,25,25
2010-05,31,51,25.875,-85.125,2,0,2
2010-05,32,7,26.125,-96.125,9,0,9
2010-05,32,8,26.125,-95.875,3,0,3
2010-05,32,16,26.125,-93.875,19,0,19
2010-05,32,17,26.125,-93.625,6,0,6
2010-05,32,30,26.125,-90.375,1,0,1
2010-05,32,31,26.125,-90.125,3,0,3
